module_short_name,module_code,type,label,description
Research Project,BIOS301,SKILL,S3,Time management and organisational skills
Research Project,BIOS301,SKILL,S4,Problem solving and reasoning skills
Research Project,BIOS301,SKILL,S5,Ethical awareness
Research Project,BIOS301,SKILL,S6,Communication
Research Project,BIOS301,SKILL,S7,Critical thinking and problem solving - Critical analysis
Research Project,BIOS301,SKILL,S8,Comprehend and use data effectively
Research Project,BIOS301,SKILL,S9,Evidence based reasoning
Research Project,BIOS301,SKILL,S10,Independent-learning
Research Project,BIOS301,LO,LO6,"To evaluate own performance and working standards by reflection, and place work in a wider scientific context."
Research Project,BIOS301,SKILL,S1,Information technology
Research Project,BIOS301,SKILL,S2,Information retrieval and review
Research Project,BIOS301,SKILL,S3,Time management and organisational skills
Research Project,BIOS301,SKILL,S4,Problem solving and reasoning skills
Research Project,BIOS301,SKILL,S5,Ethical awareness
Research Project,BIOS301,SKILL,S6,Communication
Research Project,BIOS301,SKILL,S7,Critical thinking and problem solving - Critical analysis
Research Project,BIOS301,SKILL,S8,Comprehend and use data effectively
Research Project,BIOS301,SKILL,S9,Evidence based reasoning
Research Project,BIOS301,SKILL,S10,Independent-learning
Â Â Pending,Â Â Approving,LO,LO1,"Critically reflect on the development of employability skills, with reference to relevant theory."
Â Â Pending,Â Â Approving,SKILL,S1,Manage time and work to deadlines effectively.
Â Â Pending,Â Â Approving,SKILL,S2,Work effectively in groups to achieve a specific task.
Â Â Pending,Â Â Approving,SKILL,S3,Structure and communicate ideas and reflections effectively.
Â Â Pending,Â Â Approving,LO,LO2,"Recognise, express, and evidence skillset with a view to writing future job applications."
Â Â Pending,Â Â Approving,SKILL,S1,Manage time and work to deadlines effectively.
Â Â Pending,Â Â Approving,SKILL,S2,Work effectively in groups to achieve a specific task.
Â Â Pending,Â Â Approving,SKILL,S3,Structure and communicate ideas and reflections effectively.
Research Methods,BIOS303,LO,LO1,"To analyse, summarise, present and critically review evidence from scientific publications in the context of programme or cognate subject."
Research Methods,BIOS303,SKILL,S1,Scientific communication
Research Methods,BIOS303,SKILL,S2,Teamwork
Research Methods,BIOS303,SKILL,S3,Digital fluency
Research Methods,BIOS303,SKILL,S4,Critical thinking
Research Methods,BIOS303,LO,LO2,To demonstrate skills in the analysis and presentation of experimental or other data derived from selected methods relevant to the studentâs research project.
Research Methods,BIOS303,SKILL,S1,Scientific communication
Research Methods,BIOS303,SKILL,S2,Teamwork
Research Methods,BIOS303,SKILL,S3,Digital fluency
Research Methods,BIOS303,SKILL,S4,Critical thinking
Research Methods,BIOS303,LO,LO3,To demonstrate an awareness of research integrity and ethics.
Research Methods,BIOS303,SKILL,S1,Scientific communication
Research Methods,BIOS303,SKILL,S2,Teamwork
Research Methods,BIOS303,SKILL,S3,Digital fluency
Research Methods,BIOS303,SKILL,S4,Critical thinking
Â Â Approving,Â Â Pending,LO,LO1,Demonstrate the ability to select an appropriate dissection in line with their interests.
Â Â Approving,Â Â Pending,SKILL,S1,Self-directed independent learning and reflection.
Â Â Approving,Â Â Pending,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
Â Â Approving,Â Â Pending,SKILL,S3,Critical Thinking.
Â Â Approving,Â Â Pending,SKILL,S4,Scientific Communication - Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Â Â Approving,Â Â Pending,SKILL,S5,Show awareness of ethical and legal constraints of working with cadaveric material.
Â Â Approving,Â Â Pending,LO,LO2,"Produce a clean multi-layered prosection with anatomical structures in situ, that clearly displays structures of their own choice (e.g., joint contents, surrounding blood vessels, peripheral nerves)."
Â Â Approving,Â Â Pending,SKILL,S1,Self-directed independent learning and reflection.
Â Â Approving,Â Â Pending,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
Â Â Approving,Â Â Pending,SKILL,S3,Critical Thinking.
Â Â Approving,Â Â Pending,SKILL,S4,Scientific Communication - Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Â Â Approving,Â Â Pending,SKILL,S5,Show awareness of ethical and legal constraints of working with cadaveric material.
Â Â Approving,Â Â Pending,LO,LO3,Access and critically evaluate scientific literature in the area of anatomical sciences.
Â Â Approving,Â Â Pending,SKILL,S1,Self-directed independent learning and reflection.
Â Â Approving,Â Â Pending,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
Â Â Approving,Â Â Pending,SKILL,S3,Critical Thinking.
Â Â Approving,Â Â Pending,SKILL,S4,Scientific Communication - Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Â Â Approving,Â Â Pending,SKILL,S5,Show awareness of ethical and legal constraints of working with cadaveric material.
Â Â Approving,Â Â Pending,LO,LO4,Synthesise information on current technologies and relevant fields within anatomical sciences.
Â Â Approving,Â Â Pending,SKILL,S1,Self-directed independent learning and reflection.
Â Â Approving,Â Â Pending,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
Â Â Approving,Â Â Pending,SKILL,S3,Critical Thinking.
Â Â Approving,Â Â Pending,SKILL,S4,Scientific Communication - Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Â Â Approving,Â Â Pending,SKILL,S5,Show awareness of ethical and legal constraints of working with cadaveric material.
Â Â Approving,Â Â Pending,LO,LO5,Interpret the significance of anatomical variation in the contexts of health and disease.
Â Â Approving,Â Â Pending,SKILL,S1,Self-directed independent learning and reflection.
Â Â Approving,Â Â Pending,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
Â Â Approving,Â Â Pending,SKILL,S3,Critical Thinking.
Â Â Approving,Â Â Pending,SKILL,S4,Scientific Communication - Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Â Â Approving,Â Â Pending,SKILL,S5,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,LO,LO1,"Identify relevant surface landmarks to guide the process of cadaveric examination of the abdomen, pelvis and perineum."
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S3,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S4,Work collaboratively with others in a professional environment.
"Anatomy, Pelvis and Perineum",BIOS305,LO,LO2,"Assess the musculoskeletal components of the abdomen, pelvis and perineum in relation to their passive and dynamic functions."
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S3,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S4,Work collaboratively with others in a professional environment.
"Anatomy, Pelvis and Perineum",BIOS305,LO,LO3,"Explain the gross anatomy of major organs of the abdomen, pelvis and perineum and their neurovascular supply in relation to function."
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S3,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S4,Work collaboratively with others in a professional environment.
"Anatomy, Pelvis and Perineum",BIOS305,LO,LO4,"Appraise the topographic, functional and developmental relationships between viscera of the abdomen, pelvis and perineum."
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S3,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S4,Work collaboratively with others in a professional environment.
"Anatomy, Pelvis and Perineum",BIOS305,LO,LO5,Interpret the significance of anatomical variation in the contexts of health and disease.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S3,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S4,Work collaboratively with others in a professional environment.
"Anatomy, Pelvis and Perineum",BIOS305,LO,LO6,"Evaluate the importance of anatomy in applications outside of a laboratory, including imaging studies and clinical examination."
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S2,Perform systematic examination of human cadaveric material in a safe and professional manner.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S3,Show awareness of ethical and legal constraints of working with cadaveric material.
"Anatomy, Pelvis and Perineum",BIOS305,SKILL,S4,Work collaboratively with others in a professional environment.
Applied Biochemistry,BIOS306,LO,LO1,To critically evaluate scientific knowledge in the context of biochemistry and allied disciplines.
Applied Biochemistry,BIOS306,SKILL,S1,To use existing knowledge as a platform to acquire deeper knowledge.
Applied Biochemistry,BIOS306,SKILL,S2,Verbal communication
Applied Biochemistry,BIOS306,SKILL,S3,Independent learning
Applied Biochemistry,BIOS306,SKILL,S4,Written communication
Applied Biochemistry,BIOS306,LO,LO2,To synthesise information on topical issues within biochemistry.
Applied Biochemistry,BIOS306,SKILL,S1,To use existing knowledge as a platform to acquire deeper knowledge.
Applied Biochemistry,BIOS306,SKILL,S2,Verbal communication
Applied Biochemistry,BIOS306,SKILL,S3,Independent learning
Applied Biochemistry,BIOS306,SKILL,S4,Written communication
Applied Biochemistry,BIOS306,LO,LO3,To communicate scientific facts and data to expert audience.
Applied Biochemistry,BIOS306,SKILL,S1,To use existing knowledge as a platform to acquire deeper knowledge.
Applied Biochemistry,BIOS306,SKILL,S2,Verbal communication
Applied Biochemistry,BIOS306,SKILL,S3,Independent learning
Applied Biochemistry,BIOS306,SKILL,S4,Written communication
Applied Biochemistry,BIOS306,LO,LO4,To communicate scientific facts and data to a lay audience.
Applied Biochemistry,BIOS306,SKILL,S1,To use existing knowledge as a platform to acquire deeper knowledge.
Applied Biochemistry,BIOS306,SKILL,S2,Verbal communication
Applied Biochemistry,BIOS306,SKILL,S3,Independent learning
Applied Biochemistry,BIOS306,SKILL,S4,Written communication
Â Â Approving,Â Â Pending,LO,LO1,"Critically evaluate phenotypic behaviours of a cancer cell using knowledge of cellular functions, in order to identify possible points of therapeutic intervention."
Â Â Approving,Â Â Pending,SKILL,S1,Written communication
Â Â Approving,Â Â Pending,SKILL,S2,Critical thinking
Â Â Approving,Â Â Pending,SKILL,S3,Problem solving
Â Â Approving,Â Â Pending,SKILL,S4,Biological interpretation
Â Â Approving,Â Â Pending,LO,LO2,"Critically analyse, evaluate and align altered oncogene/tumour suppressor gene functions, DNA repair mechanisms and cellular processes to the pathological consequences for the patients."
Â Â Approving,Â Â Pending,SKILL,S1,Written communication
Â Â Approving,Â Â Pending,SKILL,S2,Critical thinking
Â Â Approving,Â Â Pending,SKILL,S3,Problem solving
Â Â Approving,Â Â Pending,SKILL,S4,Biological interpretation
Â Â Approving,Â Â Pending,LO,LO3,Understand the role of cell-autonomous and non-cell-autonomous mechanisms in cancer development.
Â Â Approving,Â Â Pending,SKILL,S1,Written communication
Â Â Approving,Â Â Pending,SKILL,S2,Critical thinking
Â Â Approving,Â Â Pending,SKILL,S3,Problem solving
Â Â Approving,Â Â Pending,SKILL,S4,Biological interpretation
Â Â Approving,Â Â Pending,LO,LO4,Critically appraise discovery pathways for new diagnostic and prognostic cancer biomarkers.
Â Â Approving,Â Â Pending,SKILL,S1,Written communication
Â Â Approving,Â Â Pending,SKILL,S2,Critical thinking
Â Â Approving,Â Â Pending,SKILL,S3,Problem solving
Â Â Approving,Â Â Pending,SKILL,S4,Biological interpretation
Â Â Approving,Â Â Pending,LO,LO5,Analyse signalling pathways likely to become novel therapeutic targets in the near future.
Â Â Approving,Â Â Pending,SKILL,S1,Written communication
Â Â Approving,Â Â Pending,SKILL,S2,Critical thinking
Â Â Approving,Â Â Pending,SKILL,S3,Problem solving
Â Â Approving,Â Â Pending,SKILL,S4,Biological interpretation
Applied Biological Sciences,BIOS308,LO,LO1,To evaluate major biological problems facing the modern world and a scientistâs role in mitigating/solving these problems.
Applied Biological Sciences,BIOS308,SKILL,S1,Critical analysis
Applied Biological Sciences,BIOS308,SKILL,S2,Communication to lay and professional audiences
Applied Biological Sciences,BIOS308,SKILL,S3,Information gathering and synthesis
Applied Biological Sciences,BIOS308,LO,LO2,To assess and critically evaluate scientific and non-scientific information pertinent to contemporary issues in biological sciences.
Applied Biological Sciences,BIOS308,SKILL,S1,Critical analysis
Applied Biological Sciences,BIOS308,SKILL,S2,Communication to lay and professional audiences
Applied Biological Sciences,BIOS308,SKILL,S3,Information gathering and synthesis
Applied Biological Sciences,BIOS308,LO,LO3,To communicate findings via various media and to varied audiences.
Applied Biological Sciences,BIOS308,SKILL,S1,Critical analysis
Applied Biological Sciences,BIOS308,SKILL,S2,Communication to lay and professional audiences
Applied Biological Sciences,BIOS308,SKILL,S3,Information gathering and synthesis
Applied Biological Sciences,BIOS308,LO,LO4,To develop high-level analytical skills and apply them to a complex problem to generate solutions.
Applied Biological Sciences,BIOS308,SKILL,S1,Critical analysis
Applied Biological Sciences,BIOS308,SKILL,S2,Communication to lay and professional audiences
Applied Biological Sciences,BIOS308,SKILL,S3,Information gathering and synthesis
Applied Biological Sciences,BIOS308,LO,LO5,"To plan, run and produce a consultancy report on a topic in biological and biomedical sciences."
Applied Biological Sciences,BIOS308,SKILL,S1,Critical analysis
Applied Biological Sciences,BIOS308,SKILL,S2,Communication to lay and professional audiences
Applied Biological Sciences,BIOS308,SKILL,S3,Information gathering and synthesis
Applied Biological Sciences,BIOS308,LO,LO6,"To develop professional teamwork skills in the context of solving complex, multi-faceted problems."
Applied Biological Sciences,BIOS308,SKILL,S1,Critical analysis
Applied Biological Sciences,BIOS308,SKILL,S2,Communication to lay and professional audiences
Applied Biological Sciences,BIOS308,SKILL,S3,Information gathering and synthesis
Molecular Systems Biology,BIOS309,LO,LO1,Assess the fundamental molecular systems biology concepts and techniques that allow life systems to be explained at the molecular level.
Molecular Systems Biology,BIOS309,SKILL,S1,Written communication.
Molecular Systems Biology,BIOS309,SKILL,S2,Comprehend and use data effectively.
Molecular Systems Biology,BIOS309,SKILL,S3,Critical thinking and problem solving.
Molecular Systems Biology,BIOS309,LO,LO2,Examine and visualise âomics data to give insights in biological processes at scales ranging from signalling pathways to whole organisms.
Molecular Systems Biology,BIOS309,SKILL,S1,Written communication.
Molecular Systems Biology,BIOS309,SKILL,S2,Comprehend and use data effectively.
Molecular Systems Biology,BIOS309,SKILL,S3,Critical thinking and problem solving.
Molecular Systems Biology,BIOS309,LO,LO3,Critically evaluate the principles of molecular systems biology and apply this to solve problems in biological science.
Molecular Systems Biology,BIOS309,SKILL,S1,Written communication.
Molecular Systems Biology,BIOS309,SKILL,S2,Comprehend and use data effectively.
Molecular Systems Biology,BIOS309,SKILL,S3,Critical thinking and problem solving.
Applied Biomedical Sciences,BIOS310,LO,LO1,"Critically evaluate some of the major health challenges facing the local, national and international communities and a biomedical scientistâs role in mitigating/ seeking a solution, appreciating the bigger picture."
Applied Biomedical Sciences,BIOS310,SKILL,S1,To develop high-level analytical skills and apply them to a complex problem to generate recommendations and possible solutions.
Applied Biomedical Sciences,BIOS310,SKILL,S2,To communicate clearly using a range of media to a variety of audiences.
Applied Biomedical Sciences,BIOS310,SKILL,S3,"To develop professional teamwork skills as related to solving complex, multi-faceted problems."
Applied Biomedical Sciences,BIOS310,SKILL,S4,Global citizenship
Applied Biomedical Sciences,BIOS310,LO,LO2,Access and critically evaluate scientific and non-scientific information pertinent to contemporary health challenges.
Applied Biomedical Sciences,BIOS310,SKILL,S1,To develop high-level analytical skills and apply them to a complex problem to generate recommendations and possible solutions.
Applied Biomedical Sciences,BIOS310,SKILL,S2,To communicate clearly using a range of media to a variety of audiences.
Applied Biomedical Sciences,BIOS310,SKILL,S3,"To develop professional teamwork skills as related to solving complex, multi-faceted problems."
Applied Biomedical Sciences,BIOS310,SKILL,S4,Global citizenship
Applied Biomedical Sciences,BIOS310,LO,LO3,"Conceptualise, develop and deliver a consultancy report on a health challenge from the perspective of a biomedical scientist."
Applied Biomedical Sciences,BIOS310,SKILL,S1,To develop high-level analytical skills and apply them to a complex problem to generate recommendations and possible solutions.
Applied Biomedical Sciences,BIOS310,SKILL,S2,To communicate clearly using a range of media to a variety of audiences.
Applied Biomedical Sciences,BIOS310,SKILL,S3,"To develop professional teamwork skills as related to solving complex, multi-faceted problems."
Applied Biomedical Sciences,BIOS310,SKILL,S4,Global citizenship
Structural Biology,BIOS311,LO,LO1,Assess the fundamental structural biology concepts and techniques that allow life to be explained at the molecular level.
Structural Biology,BIOS311,SKILL,S1,Written communication.
Structural Biology,BIOS311,SKILL,S2,Comprehend and use data effectively.
Structural Biology,BIOS311,SKILL,S3,Critical thinking and problem solving.
Structural Biology,BIOS311,LO,LO2,Examine and visualise structural biology data to give insights in biological processes.
Structural Biology,BIOS311,SKILL,S1,Written communication.
Structural Biology,BIOS311,SKILL,S2,Comprehend and use data effectively.
Structural Biology,BIOS311,SKILL,S3,Critical thinking and problem solving.
Structural Biology,BIOS311,LO,LO3,Critically evaluate the principles of structural biology and apply this to solve problems in biological science.
Structural Biology,BIOS311,SKILL,S1,Written communication.
Structural Biology,BIOS311,SKILL,S2,Comprehend and use data effectively.
Structural Biology,BIOS311,SKILL,S3,Critical thinking and problem solving.
Bioveterinary Innovation,BIOS312,LO,LO1,Gain project management skills in the context of business planning.
Bioveterinary Innovation,BIOS312,SKILL,S1,Digital skills
Bioveterinary Innovation,BIOS312,SKILL,S2,Commercial awareness
Bioveterinary Innovation,BIOS312,SKILL,S3,Global citizenship
Bioveterinary Innovation,BIOS312,LO,LO2,Work as a team effectively to develop a product.
Bioveterinary Innovation,BIOS312,SKILL,S1,Digital skills
Bioveterinary Innovation,BIOS312,SKILL,S2,Commercial awareness
Bioveterinary Innovation,BIOS312,SKILL,S3,Global citizenship
Bioveterinary Innovation,BIOS312,LO,LO3,Think creatively to produce innovative solutions to major challenges.
Bioveterinary Innovation,BIOS312,SKILL,S1,Digital skills
Bioveterinary Innovation,BIOS312,SKILL,S2,Commercial awareness
Bioveterinary Innovation,BIOS312,SKILL,S3,Global citizenship
Bioveterinary Innovation,BIOS312,LO,LO4,Enhance communication skills to diverse audiences.
Bioveterinary Innovation,BIOS312,SKILL,S1,Digital skills
Bioveterinary Innovation,BIOS312,SKILL,S2,Commercial awareness
Bioveterinary Innovation,BIOS312,SKILL,S3,Global citizenship
Bioveterinary Innovation,BIOS312,LO,LO5,"Develop an understanding of ethical, legal and health and safety aspects"
Bioveterinary Innovation,BIOS312,SKILL,S1,Digital skills
Bioveterinary Innovation,BIOS312,SKILL,S2,Commercial awareness
Bioveterinary Innovation,BIOS312,SKILL,S3,Global citizenship
Translational Pharmacology,BIOS313,LO,LO1,Assess the principles of pharmacological agents used in the treatment of a range of diseases.
Translational Pharmacology,BIOS313,SKILL,S1,Written communication
Translational Pharmacology,BIOS313,SKILL,S2,Critical thinking
Translational Pharmacology,BIOS313,SKILL,S3,Problem solving
Translational Pharmacology,BIOS313,SKILL,S4,Biological interpretation
Translational Pharmacology,BIOS313,LO,LO2,Appraise the underlying pathology of diseases and the mechanism of action of therapies used to treat them.
Translational Pharmacology,BIOS313,SKILL,S1,Written communication
Translational Pharmacology,BIOS313,SKILL,S2,Critical thinking
Translational Pharmacology,BIOS313,SKILL,S3,Problem solving
Translational Pharmacology,BIOS313,SKILL,S4,Biological interpretation
Translational Pharmacology,BIOS313,LO,LO3,Apply an understanding of drug resistance and drug toxicity to select appropriate therapeutic strategies to overcome them.
Translational Pharmacology,BIOS313,SKILL,S1,Written communication
Translational Pharmacology,BIOS313,SKILL,S2,Critical thinking
Translational Pharmacology,BIOS313,SKILL,S3,Problem solving
Translational Pharmacology,BIOS313,SKILL,S4,Biological interpretation
Translational Pharmacology,BIOS313,LO,LO4,Critically appraise information on the mechanism of action of different drugs and drug modalities and how they are used therapeutically.
Translational Pharmacology,BIOS313,SKILL,S1,Written communication
Translational Pharmacology,BIOS313,SKILL,S2,Critical thinking
Translational Pharmacology,BIOS313,SKILL,S3,Problem solving
Translational Pharmacology,BIOS313,SKILL,S4,Biological interpretation
Translational Pharmacology,BIOS313,LO,LO5,Critically evaluate data pertaining to efficacy and/or safety of drug therapies used treat a range of conditions.
Translational Pharmacology,BIOS313,SKILL,S1,Written communication
Translational Pharmacology,BIOS313,SKILL,S2,Critical thinking
Translational Pharmacology,BIOS313,SKILL,S3,Problem solving
Translational Pharmacology,BIOS313,SKILL,S4,Biological interpretation
Applied Micro & Infection,BIOS314,LO,LO1,"Evaluate the range of control interventions and strategies needed to prevent, mitigate, and control infections among at-risk populations"
Applied Micro & Infection,BIOS314,SKILL,S1,To work effectively as a member of a team in order to achieve a specified task.
Applied Micro & Infection,BIOS314,SKILL,S2,To analyse information and situations critically and apply creative thinking to solve problems.
Applied Micro & Infection,BIOS314,SKILL,S3,To communicate ideas effectively to a variety of audiences.
Applied Micro & Infection,BIOS314,LO,LO2,"Determine the roles and responsibilities of the various stakeholders that input into global, national, and local surveillance and control measures"
Applied Micro & Infection,BIOS314,SKILL,S1,To work effectively as a member of a team in order to achieve a specified task.
Applied Micro & Infection,BIOS314,SKILL,S2,To analyse information and situations critically and apply creative thinking to solve problems.
Applied Micro & Infection,BIOS314,SKILL,S3,To communicate ideas effectively to a variety of audiences.
Applied Micro & Infection,BIOS314,LO,LO3,"Critically evaluate the importance of effectively interpreting and disseminating data to diverse populations, and role of the media and communication."
Applied Micro & Infection,BIOS314,SKILL,S1,To work effectively as a member of a team in order to achieve a specified task.
Applied Micro & Infection,BIOS314,SKILL,S2,To analyse information and situations critically and apply creative thinking to solve problems.
Applied Micro & Infection,BIOS314,SKILL,S3,To communicate ideas effectively to a variety of audiences.
Advanced Pharmacology,BIOS315,LO,LO1,"Identify the fundamental principles, and recent developments, in drug delivery systems and advanced therapeutics."
Advanced Pharmacology,BIOS315,SKILL,S1,Written communication
Advanced Pharmacology,BIOS315,SKILL,S2,Critical thinking
Advanced Pharmacology,BIOS315,SKILL,S3,Problem solving
Advanced Pharmacology,BIOS315,SKILL,S4,Biological interpretation
Advanced Pharmacology,BIOS315,LO,LO2,Critically appraise advanced therapeutic technologies and their clinical applications.
Advanced Pharmacology,BIOS315,SKILL,S1,Written communication
Advanced Pharmacology,BIOS315,SKILL,S2,Critical thinking
Advanced Pharmacology,BIOS315,SKILL,S3,Problem solving
Advanced Pharmacology,BIOS315,SKILL,S4,Biological interpretation
Advanced Pharmacology,BIOS315,LO,LO3,Critically evaluate the mechanisms of action of advanced therapeutics.
Advanced Pharmacology,BIOS315,SKILL,S1,Written communication
Advanced Pharmacology,BIOS315,SKILL,S2,Critical thinking
Advanced Pharmacology,BIOS315,SKILL,S3,Problem solving
Advanced Pharmacology,BIOS315,SKILL,S4,Biological interpretation
Advanced Pharmacology,BIOS315,LO,LO4,Explain how cell therapies and regenerative medicine methodologies work to treat conditions.
Advanced Pharmacology,BIOS315,SKILL,S1,Written communication
Advanced Pharmacology,BIOS315,SKILL,S2,Critical thinking
Advanced Pharmacology,BIOS315,SKILL,S3,Problem solving
Advanced Pharmacology,BIOS315,SKILL,S4,Biological interpretation
Advanced Pharmacology,BIOS315,LO,LO5,Critically analyse the value of advanced technologies over traditional small molecule therapeutics.
Advanced Pharmacology,BIOS315,SKILL,S1,Written communication
Advanced Pharmacology,BIOS315,SKILL,S2,Critical thinking
Advanced Pharmacology,BIOS315,SKILL,S3,Problem solving
Advanced Pharmacology,BIOS315,SKILL,S4,Biological interpretation
Applied Pharmacology,BIOS316,LO,LO1,Appraise the fundamental process of drug development and regulation.
Applied Pharmacology,BIOS316,SKILL,S1,Written and oral communications
Applied Pharmacology,BIOS316,SKILL,S2,Critical thinking
Applied Pharmacology,BIOS316,SKILL,S3,Problem solving
Applied Pharmacology,BIOS316,SKILL,S4,Team working
Applied Pharmacology,BIOS316,SKILL,S5,Biological interpretation
Applied Pharmacology,BIOS316,LO,LO2,Identify how drugs can be repurposed for novel applications or indications.
Applied Pharmacology,BIOS316,SKILL,S1,Written and oral communications
Applied Pharmacology,BIOS316,SKILL,S2,Critical thinking
Applied Pharmacology,BIOS316,SKILL,S3,Problem solving
Applied Pharmacology,BIOS316,SKILL,S4,Team working
Applied Pharmacology,BIOS316,SKILL,S5,Biological interpretation
Applied Pharmacology,BIOS316,LO,LO3,Critically appraise and interpret research communications.
Applied Pharmacology,BIOS316,SKILL,S1,Written and oral communications
Applied Pharmacology,BIOS316,SKILL,S2,Critical thinking
Applied Pharmacology,BIOS316,SKILL,S3,Problem solving
Applied Pharmacology,BIOS316,SKILL,S4,Team working
Applied Pharmacology,BIOS316,SKILL,S5,Biological interpretation
Applied Pharmacology,BIOS316,LO,LO4,"Choose how to analyse, apply data in order to make decisions on the next steps of a project."
Applied Pharmacology,BIOS316,SKILL,S1,Written and oral communications
Applied Pharmacology,BIOS316,SKILL,S2,Critical thinking
Applied Pharmacology,BIOS316,SKILL,S3,Problem solving
Applied Pharmacology,BIOS316,SKILL,S4,Team working
Applied Pharmacology,BIOS316,SKILL,S5,Biological interpretation
Applied Pharmacology,BIOS316,LO,LO5,Evaluate data and information to inform critical decision making at different stages of the drug development process.
Applied Pharmacology,BIOS316,SKILL,S1,Written and oral communications
Applied Pharmacology,BIOS316,SKILL,S2,Critical thinking
Applied Pharmacology,BIOS316,SKILL,S3,Problem solving
Applied Pharmacology,BIOS316,SKILL,S4,Team working
Applied Pharmacology,BIOS316,SKILL,S5,Biological interpretation
Genomics and Evolution of Microbes,BIOS317,LO,LO1,Appraise the basic principles of microbial genomics and the tools and technologies used in the study of microbial genomics.
Genomics and Evolution of Microbes,BIOS317,SKILL,S1,Bioinformatics for microbial genomics
Genomics and Evolution of Microbes,BIOS317,SKILL,S2,Data analysis
Genomics and Evolution of Microbes,BIOS317,LO,LO2,"Apply the principles of microbial evolution, including the mechanisms of genetic variation, natural selection, and genetic drift, in the context of biotic and abiotic pressures."
Genomics and Evolution of Microbes,BIOS317,SKILL,S1,Bioinformatics for microbial genomics
Genomics and Evolution of Microbes,BIOS317,SKILL,S2,Data analysis
Genomics and Evolution of Microbes,BIOS317,LO,LO3,"Evaluate the evolution of pathogenic and symbiotic lifestyles with host and in microbial communities, including the genetic mechanisms underlying these relationships."
Genomics and Evolution of Microbes,BIOS317,SKILL,S1,Bioinformatics for microbial genomics
Genomics and Evolution of Microbes,BIOS317,SKILL,S2,Data analysis
Genomics and Evolution of Microbes,BIOS317,LO,LO4,"Analyse and interpret genomic data to address questions related to microbial evolution and ecology, with a focus on pathogenic and symbiotic relationships with host and microbial communities."
Genomics and Evolution of Microbes,BIOS317,SKILL,S1,Bioinformatics for microbial genomics
Genomics and Evolution of Microbes,BIOS317,SKILL,S2,Data analysis
Applied Conservation Biology,BIOS318,LO,LO1,Construct justified arguments for the value of conserving biodiversity.
Applied Conservation Biology,BIOS318,SKILL,S1,Problem solving skills
Applied Conservation Biology,BIOS318,SKILL,S2,Communication skills
