module_short_name,module_code,type,label,description
Research Methods in Biol Sci,LIFE731,LO,LO3,"Effectively communicate research findings using writing styles for different audiences, including the scientific and lay communities, and to understand the need to promote the public understanding of science;"
Research Methods in Biol Sci,LIFE731,SKILL,S1,Communication Skills
Research Methods in Biol Sci,LIFE731,SKILL,S2,Organisational Skills
Research Methods in Biol Sci,LIFE731,SKILL,S3,Lifelong learning skills
Research Methods in Biol Sci,LIFE731,SKILL,S4,Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
Research Methods in Biol Sci,LIFE731,SKILL,S5,"Global perspectives demonstrate international perspectives as professionals/citizens; locate, discuss, analyse, evaluate information from international sources; consider issues from a variety of cultural perspectives, consider ethical and social responsibility issues in international settings; value diversity of language and culture"
Research Methods in Biol Sci,LIFE731,LO,LO4,"Debate why and when biologists need to engage with mathematicians, computer scientists and physical scientists to obtain more quantitative, holistic or systems-based approaches to studying biological processes"
Research Methods in Biol Sci,LIFE731,SKILL,S1,Communication Skills
Research Methods in Biol Sci,LIFE731,SKILL,S2,Organisational Skills
Research Methods in Biol Sci,LIFE731,SKILL,S3,Lifelong learning skills
Research Methods in Biol Sci,LIFE731,SKILL,S4,Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
Research Methods in Biol Sci,LIFE731,SKILL,S5,"Global perspectives demonstrate international perspectives as professionals/citizens; locate, discuss, analyse, evaluate information from international sources; consider issues from a variety of cultural perspectives, consider ethical and social responsibility issues in international settings; value diversity of language and culture"
Research Methods in Biol Sci,LIFE731,LO,LO5,"Critically review the latest scientific discoveries in their research field, and understand the principles underpinning cutting edge technologies that may be applied to their area of scientific investigation;"
Research Methods in Biol Sci,LIFE731,SKILL,S1,Communication Skills
Research Methods in Biol Sci,LIFE731,SKILL,S2,Organisational Skills
Research Methods in Biol Sci,LIFE731,SKILL,S3,Lifelong learning skills
Research Methods in Biol Sci,LIFE731,SKILL,S4,Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
Research Methods in Biol Sci,LIFE731,SKILL,S5,"Global perspectives demonstrate international perspectives as professionals/citizens; locate, discuss, analyse, evaluate information from international sources; consider issues from a variety of cultural perspectives, consider ethical and social responsibility issues in international settings; value diversity of language and culture"
Research Methods in Biol Sci,LIFE731,LO,LO6,"Synthesise information, critically review evidence to support conclusions, and define complex problems by applying appropriate knowledge and skills."
Research Methods in Biol Sci,LIFE731,SKILL,S1,Communication Skills
Research Methods in Biol Sci,LIFE731,SKILL,S2,Organisational Skills
Research Methods in Biol Sci,LIFE731,SKILL,S3,Lifelong learning skills
Research Methods in Biol Sci,LIFE731,SKILL,S4,Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
Research Methods in Biol Sci,LIFE731,SKILL,S5,"Global perspectives demonstrate international perspectives as professionals/citizens; locate, discuss, analyse, evaluate information from international sources; consider issues from a variety of cultural perspectives, consider ethical and social responsibility issues in international settings; value diversity of language and culture"
"Diagnostics, Therapeutics and Vaccines",LIFE732,LO,LO1,To critically evaluate the strategies needed to design and develop novel drugs and vaccines for infectious disease
"Diagnostics, Therapeutics and Vaccines",LIFE732,SKILL,S1,"Deal with complex issues both systematically and creatively, and communicate their conclusions clearly to audiences"
"Diagnostics, Therapeutics and Vaccines",LIFE732,SKILL,S2,Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
"Diagnostics, Therapeutics and Vaccines",LIFE732,LO,LO2,"Demonstrate critical awareness of successes and current problems from infectious diseases, the genesis and implementation of diagnostics and strategies for limiting infection"
"Diagnostics, Therapeutics and Vaccines",LIFE732,SKILL,S1,"Deal with complex issues both systematically and creatively, and communicate their conclusions clearly to audiences"
"Diagnostics, Therapeutics and Vaccines",LIFE732,SKILL,S2,Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
"Diagnostics, Therapeutics and Vaccines",LIFE732,LO,LO3,"Demonstrate a systematic understanding of the various agencies that input into local, national and global development of disease interventions"
"Diagnostics, Therapeutics and Vaccines",LIFE732,SKILL,S1,"Deal with complex issues both systematically and creatively, and communicate their conclusions clearly to audiences"
"Diagnostics, Therapeutics and Vaccines",LIFE732,SKILL,S2,Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
CODING FOR LIFE SCIENCES,LIFE733,LO,LO1,Use Python for basic scriptingâ
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S1,"âCommunication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations"
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S2,"âTeam (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others"
CODING FOR LIFE SCIENCES,LIFE733,LO,LO2,Understanding data structures in python and apply them to biological dataâ
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S1,"âCommunication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations"
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S2,"âTeam (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others"
CODING FOR LIFE SCIENCES,LIFE733,LO,LO3,Use Python for manipulating files and controlling the running of external programs
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S1,"âCommunication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations"
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S2,"âTeam (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others"
CODING FOR LIFE SCIENCES,LIFE733,LO,LO4,Write Python code for performing simple bioinformatics tasks
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S1,"âCommunication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations"
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S2,"âTeam (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others"
CODING FOR LIFE SCIENCES,LIFE733,LO,LO5,Use Python to plot and analyse simple data
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S1,"âCommunication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations"
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S2,"âTeam (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others"
CODING FOR LIFE SCIENCES,LIFE733,LO,LO6,Understand basic concepts in supervised machine learning and use Python for such analyses
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S1,"âCommunication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations"
CODING FOR LIFE SCIENCES,LIFE733,SKILL,S2,"âTeam (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others"
MRES RESEARCH PROJECT 1,LIFE735,LO,LO1,Plan an original research study in the field of biological sciences within a specified time frame.
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 1,LIFE735,LO,LO2,"Critically evaluate appropriate research techniques, when designing a biological sciences research project."
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 1,LIFE735,LO,LO3,"Critically appraise relevant literature in the field of biological sciences, utilising insights when designing an original research project."
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 1,LIFE735,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE736,LO,LO1,"Conduct, analyse and interpret original empirical research in the field of biological sciences within a specified time frame."
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE736,LO,LO2,Apply and critically evaluate appropriate techniques when conducting biological sciences research.
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE736,LO,LO3,Communicate project findings to a scientific audience.
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE736,LO,LO4,"Critically appraise relevant literature in the field of biological sciences, utilising insights when interpreting results from original research."
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE736,LO,LO5,"Evaluate own performance and working standards by reflection, and place work in a wider scientific context."
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE736,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 1,LIFE737,LO,LO1,Plan an original research study in the field of biological sciences within a specified time frame.
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 1,LIFE737,LO,LO2,"Critically evaluate appropriate research techniques, when designing a biological sciences research project."
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 1,LIFE737,LO,LO3,"Critically appraise relevant literature in the field of biological sciences, utilising insights when designing an original research project."
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 1,LIFE737,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE738,LO,LO1,"Conduct, analyse and interpret original empirical research in the field of biological sciences within a specified time frame."
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE738,LO,LO2,Apply and critically evaluate appropriate techniques when conducting biological sciences research.
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE738,LO,LO3,Communicate project findings to a scientific audience.
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE738,LO,LO4,"Critically appraise relevant literature in the field of biological sciences, utilising insights when interpreting results from original research."
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
MRES RESEARCH PROJECT 2,LIFE738,LO,LO5,"Evaluate own performance and working standards by reflection, and place work in a wider scientific context."
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S1,"Literacy: Application of literacy, ability to produce clear, structured written work"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S2,Problem solving/Critical thinking/Creativity: Analysing facts and situations and applying creative thinking to develop appropriate solutions
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S3,"Communication: Listening and questioning, respecting others, contributing to discussions, influencing, delivering clear presentations"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S4,"Organisation/Self-management/Independence/Leadership: Readiness to accept responsibility, flexibility, resilience, self-starting, using initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning"
MRES RESEARCH PROJECT 2,LIFE738,SKILL,S5,"Planning/Compliance: Plan, manage and execute research within ethical, health and safety, and research governance frameworks"
Practical Bioinformatics,LIFE748,LO,LO1,Critically analyse and evaluate genomics and protein data
Practical Bioinformatics,LIFE748,SKILL,S1,Digital fluency
Practical Bioinformatics,LIFE748,SKILL,S2,"Research management: developing a research strategy, project planning and delivery, risk management, formulating questions, selecting literature, using primary / secondary / diverse sources, using data, applying research methods, applying ethics"
Practical Bioinformatics,LIFE748,SKILL,S3,"Self-management: readiness to accept responsibility, flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback / reflective learning."
Practical Bioinformatics,LIFE748,LO,LO2,Perform genomic and protein analysis necessary to complete a successful research project
Practical Bioinformatics,LIFE748,SKILL,S1,Digital fluency
Practical Bioinformatics,LIFE748,SKILL,S2,"Research management: developing a research strategy, project planning and delivery, risk management, formulating questions, selecting literature, using primary / secondary / diverse sources, using data, applying research methods, applying ethics"
Practical Bioinformatics,LIFE748,SKILL,S3,"Self-management: readiness to accept responsibility, flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback / reflective learning."
Practical Bioinformatics,LIFE748,LO,LO3,Critically appraise and evaluate computer skills necessary for bioinformatics analyses
Practical Bioinformatics,LIFE748,SKILL,S1,Digital fluency
Practical Bioinformatics,LIFE748,SKILL,S2,"Research management: developing a research strategy, project planning and delivery, risk management, formulating questions, selecting literature, using primary / secondary / diverse sources, using data, applying research methods, applying ethics"
Practical Bioinformatics,LIFE748,SKILL,S3,"Self-management: readiness to accept responsibility, flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback / reflective learning."
Practical Bioinformatics,LIFE748,LO,LO4,"Develop and present a plan for a research project which critically appraises the background of the project, evaluates the methodologies, formulates hypotheses, and objectives, and resources required"
Practical Bioinformatics,LIFE748,SKILL,S1,Digital fluency
Practical Bioinformatics,LIFE748,SKILL,S2,"Research management: developing a research strategy, project planning and delivery, risk management, formulating questions, selecting literature, using primary / secondary / diverse sources, using data, applying research methods, applying ethics"
Practical Bioinformatics,LIFE748,SKILL,S3,"Self-management: readiness to accept responsibility, flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback / reflective learning."
Cellular Biotech and Imaging,LIFE749,LO,LO1,Compare various mammalian cell culture and cell analysis techniques.
Cellular Biotech and Imaging,LIFE749,SKILL,S1,Scientific Communication
Cellular Biotech and Imaging,LIFE749,SKILL,S2,Scientific Technical Ability
Cellular Biotech and Imaging,LIFE749,SKILL,S3,Digital Fluency
Cellular Biotech and Imaging,LIFE749,SKILL,S4,Critical Thinking
Cellular Biotech and Imaging,LIFE749,LO,LO2,Critically review the molecular details of various technologies for the genetic manipulation of mammalian cells .
Cellular Biotech and Imaging,LIFE749,SKILL,S1,Scientific Communication
Cellular Biotech and Imaging,LIFE749,SKILL,S2,Scientific Technical Ability
Cellular Biotech and Imaging,LIFE749,SKILL,S3,Digital Fluency
Cellular Biotech and Imaging,LIFE749,SKILL,S4,Critical Thinking
Cellular Biotech and Imaging,LIFE749,LO,LO3,"Critically evaluate a broad range of imaging techniques and modalities to analyse cellular features and cell behaviour at different scales, from microscopic analysis to imaging in animal models of disease."
Cellular Biotech and Imaging,LIFE749,SKILL,S1,Scientific Communication
Cellular Biotech and Imaging,LIFE749,SKILL,S2,Scientific Technical Ability
Cellular Biotech and Imaging,LIFE749,SKILL,S3,Digital Fluency
Cellular Biotech and Imaging,LIFE749,SKILL,S4,Critical Thinking
Cellular Biotech and Imaging,LIFE749,LO,LO4,Appraise the translational impact of cellular biotechnology approaches and justify their application in medical research.
Cellular Biotech and Imaging,LIFE749,SKILL,S1,Scientific Communication
Cellular Biotech and Imaging,LIFE749,SKILL,S2,Scientific Technical Ability
Cellular Biotech and Imaging,LIFE749,SKILL,S3,Digital Fluency
Cellular Biotech and Imaging,LIFE749,SKILL,S4,Critical Thinking
Advanced Genomic Analysis,LIFE750,LO,LO1,Design genomics experiments to address a given biological problem.
Advanced Genomic Analysis,LIFE750,SKILL,S1,"Analyse, synthesize, evaluate and interpret information from a variety of sources in a critical manner"
Advanced Genomic Analysis,LIFE750,SKILL,S2,Problem solving
Advanced Genomic Analysis,LIFE750,SKILL,S3,Communication skills
Advanced Genomic Analysis,LIFE750,LO,LO2,Categorise a broad range of common genomic analyses and the types of data sets to which they can be applied.
Advanced Genomic Analysis,LIFE750,SKILL,S1,"Analyse, synthesize, evaluate and interpret information from a variety of sources in a critical manner"
Advanced Genomic Analysis,LIFE750,SKILL,S2,Problem solving
Advanced Genomic Analysis,LIFE750,SKILL,S3,Communication skills
Advanced Genomic Analysis,LIFE750,LO,LO3,Justify a choice of genomic data analysis tools and strategies.
Advanced Genomic Analysis,LIFE750,SKILL,S1,"Analyse, synthesize, evaluate and interpret information from a variety of sources in a critical manner"
Advanced Genomic Analysis,LIFE750,SKILL,S2,Problem solving
Advanced Genomic Analysis,LIFE750,SKILL,S3,Communication skills
Advanced Genomic Analysis,LIFE750,LO,LO4,Interpret the outcomes of genomic analyses in their biological context. Learning
Advanced Genomic Analysis,LIFE750,SKILL,S1,"Analyse, synthesize, evaluate and interpret information from a variety of sources in a critical manner"
Advanced Genomic Analysis,LIFE750,SKILL,S2,Problem solving
Advanced Genomic Analysis,LIFE750,SKILL,S3,Communication skills
Emerging Infections and Pandemics,LIFE751,LO,LO1,To critically evaluate the history of both emerging animal and human diseases with major societal impact and interrogate the inter-species associations of infectious diseases
Emerging Infections and Pandemics,LIFE751,SKILL,S1,"Deal with complex issues both systematically and creatively, and communicate their conclusions clearly to audiences"
Emerging Infections and Pandemics,LIFE751,SKILL,S2,Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
Emerging Infections and Pandemics,LIFE751,LO,LO2,Demonstrate a comprehensive understanding of the origins and causalities of emerging pandemics with the underlying biology
Emerging Infections and Pandemics,LIFE751,SKILL,S1,"Deal with complex issues both systematically and creatively, and communicate their conclusions clearly to audiences"
Emerging Infections and Pandemics,LIFE751,SKILL,S2,Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
Emerging Infections and Pandemics,LIFE751,LO,LO3,To recognise and discuss the direct health consequences and societal impacts of a pandemic as well as the indirect effectors compromising the livestock and the foodchain as a whole.
